Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
38,2015,01,06,01/06/2015,7:00 PM,Bulls,East,Pacers,East
39,2015,01,06,01/06/2015,7:00 PM,Rockets,West,Pistons,East
40,2015,01,06,01/06/2015,8:00 PM,Bucks,East,Wizards,East
41,2015,01,06,01/06/2015,9:00 PM,Pelicans,West,Timberwolves,West
42,2015,01,07,01/07/2015,3:30 PM,Jazz,West,Heat,East
43,2015,01,07,01/07/2015,7:00 PM,Knicks,East,Mavericks,West
44,2015,01,07,01/07/2015,8:00 PM,Thunder,West,Suns,West
45,2015,01,07,01/07/2015,9:00 PM,Spurs,West,Blazers,West
46,2015,01,07,01/07/2015,9:30 PM,Hawks,East,Lakers,West
47,2015,01,08,01/08/2015,10:00 PM,Spurs,West,Kings,West
48,2015,01,08,01/08/2015,10:30 PM,Hawks,East,Clippers,West
49,2015,01,08,01/08/2015,10:30 PM,Nuggets,West,Warriors,West
50,2015,01,08,01/08/2015,7:00 PM,Bucks,East,Pacers,East
51,2015,01,08,01/08/2015,7:30 PM,Raptors,East,Nets,East
52,2015,01,08,01/08/2015,8:00 PM,Rockets,West,Bulls,East
53,2015,01,08,01/08/2015,8:00 PM,Pistons,East,Pelicans,West
54,2015,01,08,01/08/2015,8:00 PM,Cavaliers,East,Timberwolves,West
55,2015,01,09,01/09/2015,10:30 PM,Kings,West,Lakers,West
56,2015,01,09,01/09/2015,7:30 PM,Heat,East,Raptors,East
57,2015,01,09,01/09/2015,8:00 PM,Blazers,West,Thunder,West
58,2015,01,09,01/09/2015,8:30 PM,Magic,East,Mavericks,West
59,2015,01,10,01/10/2015,10:30 PM,Clippers,West,Warriors,West
60,2015,01,10,01/10/2015,7:00 PM,Mavericks,West,Hornets,East
61,2015,01,10,01/10/2015,7:00 PM,Heat,East,Pacers,East
62,2015,01,10,01/10/2015,7:00 PM,Jazz,West,Wizards,East
63,2015,01,10,01/10/2015,7:30 PM,Bulls,East,Knicks,East
64,2015,01,10,01/10/2015,7:30 PM,Pistons,East,Nets,East
65,2015,01,10,01/10/2015,8:00 PM,Magic,East,Bucks,East
66,2015,01,10,01/10/2015,8:00 PM,Pelicans,West,Grizzlies,West
67,2015,01,10,01/10/2015,8:00 PM,Blazers,West,Rockets,West
68,2015,01,10,01/10/2015,8:00 PM,Thunder,West,Timberwolves,West
69,2015,01,10,01/10/2015,9:00 PM,Hawks,East,Nuggets,West
70,2015,01,11,01/11/2015,10:00 PM,Clippers,West,Kings,West
71,2015,01,11,01/11/2015,10:30 PM,Spurs,West,Lakers,West
72,2015,01,11,01/11/2015,3:00 PM,Celtics,East,76ers,East
73,2015,01,11,01/11/2015,8:00 PM,Cavaliers,East,Raptors,East
74,2015,01,12,01/12/2015,10:30 PM,Rockets,West,Suns,West
75,2015,01,12,01/12/2015,7:00 PM,Jazz,West,Hornets,East
76,2015,01,12,01/12/2015,7:00 PM,Cavaliers,East,Pacers,East
77,2015,01,12,01/12/2015,7:00 PM,Magic,East,Wizards,East
78,2015,01,12,01/12/2015,7:30 PM,Nets,East,Hawks,East
79,2015,01,12,01/12/2015,8:00 PM,Warriors,West,Bucks,East
80,2015,01,12,01/12/2015,8:00 PM,Blazers,West,Pelicans,West
81,2015,01,12,01/12/2015,8:00 PM,Knicks,East,Timberwolves,West
82,2015,01,12,01/12/2015,9:00 PM,Grizzlies,West,Nuggets,West
83,2015,01,13,01/13/2015,2:00 PM,Lakers,West,Mavericks,West
84,2015,01,13,01/13/2015,3:30 PM,Kings,West,Clippers,West
85,2015,01,13,01/13/2015,5:00 PM,Thunder,West,Hornets,East
86,2015,01,13,01/13/2015,7:00 PM,Nets,East,Wizards,East
87,2015,01,13,01/13/2015,7:30 PM,Warriors,West,Raptors,East
88,2015,01,13,01/13/2015,8:00 PM,Pistons,East,Bulls,East
89,2015,01,13,01/13/2015,8:30 PM,Nuggets,West,Spurs,West
90,2015,01,14,01/14/2015,1:00 PM,Bucks,East,Heat,East
91,2015,01,14,01/14/2015,3:30 PM,Pelicans,West,Knicks,East
92,2015,01,14,01/14/2015,8:00 PM,Pacers,East,Suns,West
93,2015,01,14,01/14/2015,9:00 PM,Blazers,West,Timberwolves,West
94,2015,01,15,01/15/2015,10:30 PM,Rockets,West,Clippers,West
95,2015,01,15,01/15/2015,12:30 PM,Hornets,East,Pistons,East
96,2015,01,15,01/15/2015,1:00 PM,Raptors,East,76ers,East
97,2015,01,15,01/15/2015,2:00 PM,Bucks,East,Wizards,East
98,2015,01,15,01/15/2015,3:00 PM,Spurs,West,Hawks,East
99,2015,01,15,01/15/2015,3:00 PM,Knicks,East,Nets,East
100,2015,01,15,01/15/2015,3:30 PM,Heat,East,Bulls,East
101,2015,01,15,01/15/2015,5:30 PM,Lakers,West,Grizzlies,West
102,2015,01,15,01/15/2015,8:00 PM,Warriors,West,Cavaliers,East
103,2015,01,15,01/15/2015,8:00 PM,Kings,West,Thunder,West
104,2015,01,15,01/15/2015,9:00 PM,Pacers,East,Jazz,West
105,2015,01,16,01/16/2015,10:00 PM,Suns,West,Blazers,West
106,2015,01,16,01/16/2015,7:00 PM,Timberwolves,West,Magic,East
107,2015,01,16,01/16/2015,7:30 PM,Pelicans,West,Celtics,East
108,2015,01,16,01/16/2015,9:00 PM,Mavericks,West,Nuggets,West
109,2015,01,17,01/17/2015,10:00 PM,Jazz,West,Kings,West
110,2015,01,17,01/17/2015,10:30 PM,Nuggets,West,Clippers,West
111,2015,01,17,01/17/2015,7:00 PM,Wizards,East,Hornets,East
112,2015,01,17,01/17/2015,7:30 PM,Pelicans,West,Hawks,East
113,2015,01,17,01/17/2015,7:30 PM,Spurs,West,Nets,East
114,2015,01,17,01/17/2015,7:30 PM,Pistons,East,Raptors,East
115,2015,01,17,01/17/2015,8:00 PM,Heat,East,Bucks,East
116,2015,01,17,01/17/2015,8:00 PM,Warriors,West,Bulls,East
117,2015,01,17,01/17/2015,8:00 PM,Knicks,East,Grizzlies,West
118,2015,01,17,01/17/2015,8:00 PM,Lakers,West,Thunder,West
119,2015,01,18,01/18/2015,10:00 PM,Pacers,East,Blazers,West
120,2015,01,18,01/18/2015,7:00 PM,Magic,East,Cavaliers,East
121,2015,01,18,01/18/2015,7:00 PM,76ers,East,Celtics,East
122,2015,01,18,01/18/2015,9:30 PM,Timberwolves,West,Rockets,West
123,2015,01,19,01/19/2015,10:30 PM,Knicks,East,Jazz,West
124,2015,01,19,01/19/2015,10:30 PM,Pacers,East,Lakers,West
125,2015,01,19,01/19/2015,7:00 PM,Spurs,West,Raptors,East
126,2015,01,19,01/19/2015,7:30 PM,Heat,East,Nets,East
127,2015,01,19,01/19/2015,8:00 PM,Kings,West,Grizzlies,West
128,2015,01,19,01/19/2015,8:00 PM,Wizards,East,Pistons,East
129,2015,01,19,01/19/2015,9:00 PM,Suns,West,Nuggets,West
130,2015,01,20,01/20/2015,10:00 PM,Mavericks,West,Blazers,West
131,2015,01,20,01/20/2015,3:30 PM,Thunder,West,Cavaliers,East
132,2015,01,20,01/20/2015,5:00 PM,Bulls,East,Hawks,East
133,2015,01,20,01/20/2015,7:00 PM,Heat,East,Hornets,East
134,2015,01,20,01/20/2015,7:00 PM,Grizzlies,West,Pelicans,West
135,2015,01,20,01/20/2015,7:30 PM,Bucks,East,76ers,East
136,2015,01,20,01/20/2015,8:30 PM,Warriors,West,Rockets,West
137,2015,01,20,01/20/2015,9:00 PM,Clippers,West,Jazz,West
138,2015,01,20,01/20/2015,9:00 PM,Raptors,East,Timberwolves,West
139,2015,01,21,01/21/2015,1:00 PM,Magic,East,Celtics,East
140,2015,01,21,01/21/2015,3:30 PM,Knicks,East,Lakers,West
141,2015,01,21,01/21/2015,4:00 PM,Nets,East,Pistons,East
142,2015,01,21,01/21/2015,7:00 PM,Pacers,East,Spurs,West
143,2015,01,22,01/22/2015,10:30 PM,Timberwolves,West,Clippers,West
144,2015,01,22,01/22/2015,7:00 PM,Kings,West,Hornets,East
145,2015,01,22,01/22/2015,7:30 PM,Jazz,West,Hawks,East
146,2015,01,22,01/22/2015,8:00 PM,Suns,West,Bucks,East
147,2015,01,22,01/22/2015,8:00 PM,76ers,East,Grizzlies,West
148,2015,01,22,01/22/2015,8:00 PM,Bulls,East,Pelicans,West
149,2015,01,22,01/22/2015,8:00 PM,Heat,East,Rockets,West
150,2015,01,22,01/22/2015,8:30 PM,Wizards,East,Mavericks,West
151,2015,01,22,01/22/2015,9:00 PM,Blazers,West,Nuggets,West
152,2015,01,23,01/23/2015,10:30 PM,Celtics,East,Lakers,West
153,2015,01,23,01/23/2015,10:30 PM,Knicks,East,Warriors,West
154,2015,01,23,01/23/2015,7:00 PM,Kings,West,Magic,East
155,2015,01,23,01/23/2015,8:00 PM,Cavaliers,East,Spurs,West
156,2015,01,23,01/23/2015,8:00 PM,Nets,East,Thunder,West
157,2015,01,24,01/24/2015,10:00 PM,Timberwolves,West,Blazers,West
158,2015,01,24,01/24/2015,10:30 PM,Celtics,East,Clippers,West
159,2015,01,24,01/24/2015,7:00 PM,Bulls,East,76ers,East
160,2015,01,24,01/24/2015,7:00 PM,Pelicans,West,Hornets,East
161,2015,01,24,01/24/2015,7:00 PM,Suns,West,Pacers,East
162,2015,01,24,01/24/2015,7:00 PM,Jazz,West,Pistons,East
163,2015,01,24,01/24/2015,7:30 PM,Raptors,East,Hawks,East
164,2015,01,24,01/24/2015,8:00 PM,Spurs,West,Grizzlies,West
165,2015,01,24,01/24/2015,8:00 PM,Rockets,West,Mavericks,West
166,2015,01,25,01/25/2015,10:30 PM,Timberwolves,West,Warriors,West
167,2015,01,25,01/25/2015,7:30 PM,Kings,West,Heat,East
168,2015,01,25,01/25/2015,8:00 PM,Wizards,East,Thunder,West
169,2015,01,25,01/25/2015,9:00 PM,Knicks,East,Nuggets,West
170,2015,01,26,01/26/2015,7:00 PM,Hawks,East,Hornets,East
171,2015,01,26,01/26/2015,7:30 PM,Pacers,East,Cavaliers,East
172,2015,01,26,01/26/2015,7:30 PM,Jazz,West,Raptors,East
173,2015,01,26,01/26/2015,8:00 PM,Nets,East,Bucks,East
174,2015,01,26,01/26/2015,8:00 PM,Lakers,West,Bulls,East
175,2015,01,26,01/26/2015,8:00 PM,Clippers,West,Grizzlies,West
176,2015,01,26,01/26/2015,8:00 PM,Rockets,West,Pelicans,West
177,2015,01,26,01/26/2015,8:30 PM,Blazers,West,Mavericks,West
178,2015,01,26,01/26/2015,8:30 PM,76ers,East,Spurs,West
179,2015,01,26,01/26/2015,9:00 PM,Knicks,East,Suns,West
180,2015,01,27,01/27/2015,5:00 PM,Thunder,West,Pistons,East
181,2015,01,27,01/27/2015,7:00 PM,Magic,East,Pacers,East
182,2015,01,27,01/27/2015,7:30 PM,Wizards,East,Hawks,East
183,2015,01,27,01/27/2015,7:30 PM,Hornets,East,Heat,East
184,2015,01,27,01/27/2015,8:30 PM,Celtics,East,Warriors,West
185,2015,01,27,01/27/2015,9:00 PM,Mavericks,West,Nuggets,West
186,2015,01,27,01/27/2015,9:00 PM,Nets,East,Timberwolves,West
187,2015,01,28,01/28/2015,3:30 PM,Bucks,East,Bulls,East
188,2015,01,28,01/28/2015,3:30 PM,Suns,West,Rockets,West
189,2015,01,28,01/28/2015,4:00 PM,Clippers,West,Pelicans,West
190,2015,01,28,01/28/2015,6:00 PM,Pistons,East,Cavaliers,East
191,2015,01,28,01/28/2015,6:00 PM,Lakers,West,Raptors,East
192,2015,01,28,01/28/2015,6:00 PM,76ers,East,Thunder,West
193,2015,01,28,01/28/2015,7:00 PM,Kings,West,Spurs,West
194,2015,01,29,01/29/2015,7:00 PM,Hornets,East,Pacers,East
195,2015,01,29,01/29/2015,7:30 PM,Timberwolves,West,Hawks,East
196,2015,01,29,01/29/2015,8:00 PM,76ers,East,Bucks,East
197,2015,01,29,01/29/2015,8:00 PM,Suns,West,Grizzlies,West
198,2015,01,29,01/29/2015,8:30 PM,Heat,East,Mavericks,West
199,2015,01,29,01/29/2015,9:00 PM,Celtics,East,Nuggets,West
200,2015,01,30,01/30/2015,10:30 PM,Blazers,West,Clippers,West
201,2015,01,30,01/30/2015,7:00 PM,Thunder,West,Wizards,East
202,2015,01,30,01/30/2015,7:30 PM,Nets,East,Knicks,East
203,2015,01,30,01/30/2015,7:30 PM,Timberwolves,West,Raptors,East
204,2015,01,30,01/30/2015,8:00 PM,Kings,West,Pelicans,West
205,2015,01,30,01/30/2015,8:00 PM,Cavaliers,East,Pistons,East
206,2015,01,30,01/30/2015,8:00 PM,Magic,East,Rockets,West
207,2015,01,30,01/30/2015,8:30 PM,Nuggets,West,Spurs,West
208,2015,01,30,01/30/2015,9:00 PM,Warriors,West,Jazz,West
209,2015,01,31,01/31/2015,10:00 PM,Bulls,East,Blazers,West
210,2015,01,31,01/31/2015,10:30 PM,Mavericks,West,Suns,West
211,2015,01,31,01/31/2015,7:00 PM,Lakers,West,Magic,East
212,2015,01,31,01/31/2015,7:00 PM,Grizzlies,West,Pacers,East
213,2015,01,31,01/31/2015,7:30 PM,Heat,East,Cavaliers,East
214,2015,01,31,01/31/2015,7:30 PM,Hornets,East,Hawks,East
215,2015,01,31,01/31/2015,7:30 PM,76ers,East,Nets,East
216,2015,01,31,01/31/2015,8:00 PM,Knicks,East,Celtics,East
217,2015,02,01,02/01/2015,10:30 PM,Thunder,West,Nuggets,West
218,2015,02,01,02/01/2015,7:00 PM,Grizzlies,West,Pistons,East
219,2015,02,01,02/01/2015,7:00 PM,Raptors,East,Wizards,East
220,2015,02,01,02/01/2015,8:00 PM,Rockets,West,Spurs,West
221,2015,02,01,02/01/2015,8:00 PM,Bucks,East,Timberwolves,West
222,2015,02,02,02/02/2015,10:30 PM,Warriors,West,Kings,West
223,2015,02,02,02/02/2015,7:00 PM,Pacers,East,Hornets,East
224,2015,02,02,02/02/2015,7:30 PM,Hawks,East,Celtics,East
225,2015,02,02,02/02/2015,7:30 PM,Lakers,West,Nets,East
226,2015,02,02,02/02/2015,7:30 PM,Blazers,West,Raptors,East
227,2015,02,02,02/02/2015,8:00 PM,Heat,East,76ers,East
228,2015,02,02,02/02/2015,8:00 PM,Knicks,East,Bucks,East
229,2015,02,02,02/02/2015,9:00 PM,Jazz,West,Suns,West
230,2015,02,02,02/02/2015,9:00 PM,Pelicans,West,Thunder,West
231,2015,02,03,02/03/2015,10:00 PM,Mavericks,West,Kings,West
232,2015,02,03,02/03/2015,3:30 PM,Bulls,East,Clippers,West
233,2015,02,03,02/03/2015,7:00 PM,Wizards,East,Magic,East
234,2015,02,03,02/03/2015,7:00 PM,76ers,East,Pacers,East
235,2015,02,03,02/03/2015,7:00 PM,Heat,East,Pistons,East
236,2015,02,03,02/03/2015,8:30 PM,Rockets,West,Cavaliers,East
237,2015,02,03,02/03/2015,9:00 PM,Warriors,West,Nuggets,West
238,2015,02,03,02/03/2015,9:00 PM,Jazz,West,Spurs,West
239,2015,02,03,02/03/2015,9:00 PM,Pelicans,West,Timberwolves,West
240,2015,02,04,02/04/2015,12:00 PM,Blazers,West,Celtics,East
241,2015,02,04,02/04/2015,12:00 PM,Hawks,East,Knicks,East
242,2015,02,04,02/04/2015,12:00 PM,Bucks,East,Nets,East
243,2015,02,04,02/04/2015,12:00 PM,Grizzlies,West,Raptors,East
244,2015,02,04,02/04/2015,2:00 PM,Lakers,West,Thunder,West
245,2015,02,04,02/04/2015,3:00 PM,Hornets,East,Suns,West
246,2015,02,05,02/05/2015,10:00 PM,Bulls,East,Kings,West
247,2015,02,05,02/05/2015,10:30 PM,Mavericks,West,Clippers,West
248,2015,02,05,02/05/2015,7:00 PM,Wizards,East,Pacers,East
249,2015,02,05,02/05/2015,7:00 PM,Blazers,West,Pistons,East
250,2015,02,05,02/05/2015,7:30 PM,Magic,East,Heat,East
251,2015,02,05,02/05/2015,8:00 PM,Jazz,West,Pelicans,West
252,2015,02,05,02/05/2015,9:00 PM,Hornets,East,Nuggets,West
253,2015,02,06,02/06/2015,10:30 PM,Suns,West,Lakers,West
254,2015,02,06,02/06/2015,10:30 PM,Thunder,West,Warriors,West
255,2015,02,06,02/06/2015,7:00 PM,Cavaliers,East,Magic,East
256,2015,02,06,02/06/2015,7:30 PM,Grizzlies,West,Hawks,East
257,2015,02,06,02/06/2015,7:30 PM,Bucks,East,Knicks,East
258,2015,02,06,02/06/2015,7:30 PM,Rockets,West,Nets,East
259,2015,02,06,02/06/2015,7:30 PM,Celtics,East,Raptors,East
260,2015,02,06,02/06/2015,8:00 PM,Wizards,East,76ers,East
261,2015,02,07,02/07/2015,10:30 PM,Spurs,West,Suns,West
262,2015,02,07,02/07/2015,7:00 PM,Nets,East,Pistons,East
263,2015,02,07,02/07/2015,7:30 PM,Rockets,West,Heat,East
264,2015,02,07,02/07/2015,8:00 PM,Timberwolves,West,Cavaliers,East
265,2015,02,07,02/07/2015,8:00 PM,Jazz,West,Grizzlies,West
266,2015,02,07,02/07/2015,8:00 PM,Pacers,East,Pelicans,West
267,2015,02,08,02/08/2015,10:00 PM,Hornets,East,Blazers,West
268,2015,02,08,02/08/2015,10:30 PM,Thunder,West,Lakers,West
269,2015,02,08,02/08/2015,10:30 PM,Mavericks,West,Warriors,West
270,2015,02,08,02/08/2015,7:00 PM,Hawks,East,Magic,East
271,2015,02,08,02/08/2015,7:30 PM,Knicks,East,Raptors,East
272,2015,02,08,02/08/2015,8:00 PM,Celtics,East,Wizards,East
273,2015,02,09,02/09/2015,10:30 PM,Blazers,West,Kings,West
274,2015,02,09,02/09/2015,7:00 PM,Pelicans,West,76ers,East
275,2015,02,09,02/09/2015,7:00 PM,Clippers,West,Pistons,East
276,2015,02,09,02/09/2015,7:30 PM,Pacers,East,Celtics,East
277,2015,02,09,02/09/2015,7:30 PM,Cavaliers,East,Hawks,East
278,2015,02,09,02/09/2015,8:00 PM,Timberwolves,West,Bulls,East
279,2015,02,09,02/09/2015,8:00 PM,Bucks,East,Heat,East
280,2015,02,09,02/09/2015,8:00 PM,Nuggets,West,Rockets,West
281,2015,02,09,02/09/2015,9:00 PM,Hornets,East,Jazz,West
282,2015,02,10,02/10/2015,6:00 PM,Pelicans,West,Nets,East
283,2015,02,10,02/10/2015,7:00 PM,Clippers,West,76ers,East
284,2015,02,10,02/10/2015,7:00 PM,Bucks,East,Magic,East
285,2015,02,10,02/10/2015,8:00 PM,Wizards,East,Bulls,East
286,2015,02,10,02/10/2015,8:30 PM,Lakers,West,Mavericks,West
287,2015,02,10,02/10/2015,8:30 PM,Spurs,West,Warriors,West
288,2015,02,10,02/10/2015,9:00 PM,Nuggets,West,Suns,West
289,2015,02,11,02/11/2015,1:00 PM,Raptors,East,Hornets,East
290,2015,02,11,02/11/2015,3:30 PM,Cavaliers,East,Celtics,East
291,2015,02,11,02/11/2015,3:30 PM,Pistons,East,Hawks,East
292,2015,02,11,02/11/2015,5:00 PM,Knicks,East,Pacers,East
293,2015,02,11,02/11/2015,7:00 PM,Mavericks,West,Rockets,West
294,2015,02,11,02/11/2015,7:00 PM,Grizzlies,West,Thunder,West
295,2015,02,11,02/11/2015,7:00 PM,Kings,West,Timberwolves,West
296,2015,02,11,02/11/2015,9:00 PM,Jazz,West,Blazers,West
297,2015,02,12,02/12/2015,10:30 PM,Suns,West,Warriors,West
298,2015,02,12,02/12/2015,7:00 PM,Knicks,East,76ers,East
299,2015,02,12,02/12/2015,7:00 PM,Pelicans,West,Pistons,East
300,2015,02,12,02/12/2015,7:30 PM,Clippers,West,Nets,East
301,2015,02,12,02/12/2015,8:00 PM,Magic,East,Bulls,East
302,2015,02,12,02/12/2015,9:00 PM,Spurs,West,Jazz,West
303,2015,02,13,02/13/2015,10:30 PM,Spurs,West,Nuggets,West
304,2015,02,13,02/13/2015,7:00 PM,Heat,East,Raptors,East
305,2015,02,13,02/13/2015,8:00 PM,Hawks,East,Bucks,East
306,2015,02,13,02/13/2015,8:00 PM,Cavaliers,East,Thunder,West
307,2015,02,13,02/13/2015,8:00 PM,Rockets,West,Timberwolves,West
308,2015,02,13,02/13/2015,8:30 PM,Kings,West,Mavericks,West
309,2015,02,14,02/14/2015,10:30 PM,Warriors,West,Blazers,West
310,2015,02,14,02/14/2015,7:00 PM,Heat,East,76ers,East
311,2015,02,14,02/14/2015,7:00 PM,Hornets,East,Magic,East
312,2015,02,14,02/14/2015,7:00 PM,Hawks,East,Pistons,East
313,2015,02,14,02/14/2015,7:30 PM,Wizards,East,Knicks,East
314,2015,02,14,02/14/2015,7:30 PM,Pacers,East,Nets,East
315,2015,02,14,02/14/2015,8:00 PM,Raptors,East,Bulls,East
316,2015,02,14,02/14/2015,8:00 PM,Clippers,West,Celtics,East
317,2015,02,14,02/14/2015,8:00 PM,Thunder,West,Grizzlies,West
318,2015,02,14,02/14/2015,8:00 PM,Lakers,West,Pelicans,West
319,2015,02,14,02/14/2015,8:00 PM,Kings,West,Rockets,West
320,2015,02,14,02/14/2015,9:00 PM,Suns,West,Jazz,West
321,2015,02,15,02/15/2015,8:00 PM,Nuggets,West,Bucks,East
322,2015,02,15,02/15/2015,9:00 PM,Lakers,West,Timberwolves,West
323,2015,02,22,02/22/2015,10:00 PM,Thunder,West,Kings,West
324,2015,02,22,02/22/2015,10:30 PM,Clippers,West,Warriors,West
325,2015,02,22,02/22/2015,7:00 PM,Nets,East,Hornets,East
326,2015,02,22,02/22/2015,7:00 PM,Knicks,East,Magic,East
327,2015,02,22,02/22/2015,8:00 PM,76ers,East,Bulls,East
328,2015,02,22,02/22/2015,8:00 PM,Wizards,East,Cavaliers,East
329,2015,02,23,02/23/2015,10:30 PM,Mavericks,West,Lakers,West
330,2015,02,23,02/23/2015,7:00 PM,Hawks,East,Pacers,East
331,2015,02,23,02/23/2015,7:00 PM,Celtics,East,Pistons,East
332,2015,02,23,02/23/2015,7:00 PM,Hornets,East,Wizards,East
333,2015,02,23,02/23/2015,7:30 PM,Bucks,East,Raptors,East
334,2015,02,23,02/23/2015,8:00 PM,Cavaliers,East,Grizzlies,West
335,2015,02,23,02/23/2015,8:00 PM,Heat,East,Pelicans,West
336,2015,02,23,02/23/2015,8:00 PM,Timberwolves,West,Rockets,West
337,2015,02,23,02/23/2015,9:00 PM,Blazers,West,Jazz,West
338,2015,02,23,02/23/2015,9:00 PM,Spurs,West,Nuggets,West
339,2015,02,23,02/23/2015,9:00 PM,Clippers,West,Suns,West
340,2015,02,24,02/24/2015,10:00 PM,Lakers,West,Kings,West
341,2015,02,24,02/24/2015,5:00 PM,Magic,East,76ers,East
342,2015,02,24,02/24/2015,7:30 PM,Grizzlies,West,Heat,East
343,2015,02,24,02/24/2015,7:30 PM,Celtics,East,Knicks,East
344,2015,02,24,02/24/2015,8:30 PM,Thunder,West,Warriors,West
345,2015,02,24,02/24/2015,9:00 PM,Mavericks,West,Jazz,West
346,2015,02,24,02/24/2015,9:00 PM,Blazers,West,Suns,West
347,2015,02,24,02/24/2015,9:00 PM,Bulls,East,Timberwolves,West
348,2015,02,25,02/25/2015,1:00 PM,Pistons,East,Hornets,East
349,2015,02,25,02/25/2015,3:00 PM,Pelicans,West,Bucks,East
350,2015,02,25,02/25/2015,3:30 PM,Spurs,West,Cavaliers,East
351,2015,02,25,02/25/2015,8:00 PM,Rockets,West,Nuggets,West
352,2015,02,25,02/25/2015,8:00 PM,76ers,East,Wizards,East
353,2015,02,26,02/26/2015,10:00 PM,Timberwolves,West,Kings,West
354,2015,02,26,02/26/2015,7:30 PM,Grizzlies,West,Celtics,East
355,2015,02,26,02/26/2015,7:30 PM,Lakers,West,Hawks,East
356,2015,02,26,02/26/2015,7:30 PM,Warriors,West,Knicks,East
357,2015,02,26,02/26/2015,7:30 PM,Bulls,East,Nets,East
358,2015,02,26,02/26/2015,7:30 PM,Pistons,East,Raptors,East
359,2015,02,26,02/26/2015,8:00 PM,Suns,West,Pelicans,West
360,2015,02,26,02/26/2015,8:00 PM,Magic,East,Thunder,West
361,2015,02,26,02/26/2015,8:30 PM,Pacers,East,Mavericks,West
362,2015,02,26,02/26/2015,9:00 PM,Rockets,West,Jazz,West
363,2015,02,27,02/27/2015,10:00 PM,Kings,West,Blazers,West
364,2015,02,27,02/27/2015,10:30 PM,Clippers,West,Nuggets,West
365,2015,02,27,02/27/2015,7:00 PM,Nets,East,Cavaliers,East
366,2015,02,27,02/27/2015,7:00 PM,Bulls,East,Hornets,East
367,2015,02,27,02/27/2015,7:30 PM,76ers,East,Heat,East
368,2015,02,27,02/27/2015,8:00 PM,Wizards,East,Bucks,East
369,2015,02,28,02/28/2015,10:30 PM,Rockets,West,Clippers,West
370,2015,02,28,02/28/2015,7:00 PM,Raptors,East,Magic,East
371,2015,02,28,02/28/2015,7:00 PM,Bucks,East,Pistons,East
372,2015,02,28,02/28/2015,7:30 PM,Hornets,East,Celtics,East
373,2015,02,28,02/28/2015,7:30 PM,Pacers,East,Hawks,East
